tid	Pop	Blues	Latin	Reggae	Folk, World, & Country	Jazz	Classical	Electronic	Hip Hop	Rock	Funk / Soul	Brass & Military	av_cluster_0	av_cluster_1	av_cluster_2	chunk_id
1221261	False	False	False	False	False	True	True	False	False	False	False	False	False	True	True	1
104699	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	1
899872	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	1
1319841	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	1
1250581	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	1
1093546	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	1
1135054	True	False	False	False	False	False	False	True	False	False	False	False	True	False	False	1
329691	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	1
1242439	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	1
989064	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	1
1277917	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	1
1140773	False	True	False	False	False	False	True	False	False	False	False	False	True	True	False	1
1203473	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	1
1168563	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	2
1403896	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	2
96707	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	2
116104	False	False	False	False	False	True	False	False	False	False	True	False	True	False	True	2
539614	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	2
262926	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	2
1306916	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	2
1136522	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	2
1134462	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	2
1115400	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	2
167883	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	2
1078709	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	2
1335040	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	2
1329502	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	2
17962	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	2
1052625	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	2
946681	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	2
47896	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	2
556377	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	2
884407	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	2
1317165	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	2
941153	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	2
1082911	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	2
117094	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	2
310122	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	2
1168552	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	2
414103	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	2
1143238	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	2
1319239	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	2
949644	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	2
1219603	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	2
285659	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	2
283215	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	2
1379074	True	False	False	False	True	False	False	False	False	False	False	False	True	True	True	2
1037752	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	2
146550	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	2
311931	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	2
1422058	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	2
277804	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	2
1117701	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	2
1046003	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	2
1324911	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	2
169986	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	2
1371745	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	2
337980	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	2
317724	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	2
502332	False	False	False	False	False	False	True	True	False	False	False	False	True	True	True	2
1135566	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	2
132901	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	2
221138	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	2
1357103	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	2
248407	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	2
23820	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	2
1134020	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	2
1210598	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	2
922822	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	2
975625	False	False	False	False	False	True	False	False	False	False	True	False	True	True	False	2
973383	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	2
984653	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	2
1014961	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	2
287484	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	2
1110671	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	2
