tid	Hip Hop	Reggae	Rock	Brass & Military	Blues	Electronic	Folk, World, & Country	Funk / Soul	Classical	Jazz	Latin	Pop	av_cluster_0	av_cluster_1	av_cluster_2	chunk_id
698138	True	False	False	False	False	False	False	False	False	False	True	False	False	True	False	1
351148	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	1
1356848	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	1
132901	True	True	False	False	False	False	False	False	False	False	False	False	True	False	True	1
364351	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	1
1105213	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	1
1271153	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	1
141855	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	1
1098409	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	1
439633	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	1
1160221	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	1
523241	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	1
1068380	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	1
1119933	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	2
366014	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	2
1206264	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	2
1420625	True	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2
1190863	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	2
3407	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	2
213938	False	False	False	False	False	False	False	True	False	True	False	False	True	False	True	2
1301872	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	2
180924	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	2
1075542	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	2
1335286	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	2
260181	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	2
255702	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	2
886650	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	2
1316341	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	2
357330	False	True	False	False	False	False	False	False	False	False	True	False	True	True	True	2
236237	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	2
347124	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	2
1270335	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	2
1096934	False	False	False	False	False	False	False	True	False	True	False	False	True	True	False	2
225621	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	2
1344834	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	2
1335110	True	False	False	False	False	False	False	True	False	False	False	False	True	True	True	2
418432	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	2
1211993	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	2
451220	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	2
1203473	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	2
106029	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	2
1379130	False	False	False	False	False	False	True	False	False	False	False	True	True	True	False	2
1315508	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	2
128211	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	2
1309600	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	2
1206768	False	False	False	False	False	False	True	False	False	False	True	False	False	True	True	2
1038723	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	2
1136142	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	2
1040529	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	2
967154	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	2
1131497	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	2
2011	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	2
1175999	False	False	False	False	False	False	True	False	False	False	True	False	True	True	True	2
1398526	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	2
190737	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	2
1307741	False	True	False	False	False	False	False	False	False	False	True	False	True	True	True	2
1316266	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	2
268360	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	2
222074	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	2
49012	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	2
1087090	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	2
74550	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	2
101095	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	2
1101586	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	2
606902	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	2
686755	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	2
1293915	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	2
1151905	True	True	False	False	False	False	False	False	False	False	False	False	False	True	True	2
892001	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2
1117045	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	2
73063	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	2
30263	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	2
259505	False	False	False	False	False	False	False	False	False	True	True	False	True	False	True	2
1235015	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	2
1177943	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	2
1222762	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	2
